Geo Point;Geo Shape;FCsubtype;inspireId;beginLifes;F_CODE;ICC;EXS;FCO;GAW;LLE;NAMN1;NAMN2;NAMA1;NAMA2;NLN1;NLN2;RCO;RGC;RRA;RSD;RSU;TEN;TUC;Shape_Leng
53.21638008045513, -0.8620638843896541;"{""coordinates"": [[-0.8467535000002041, 53.20886649999983], [-0.85604650000019, 53.21345549999984], [-0.867285000000208, 53.21832099999983], [-0.872593000000194, 53.221517499999834], [-0.8762855000001931, 53.22543299999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:7fb80b29-09e6-4b17-a640-1603e011d0;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.034188956379999004
51.27428874999984, 0.600176249999791;"{""coordinates"": [[0.594295999999787, 51.27787149999983], [0.606056499999795, 51.27070599999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:87c2bf3d-85b9-4d2e-a78c-dedd0bb6ae;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;3;1;1;45;0.013771483239999001
51.13344141420802, -1.7127176226534222;"{""coordinates"": [[-1.713887500000197, 51.13281249999983], [-1.712568000000203, 51.133519499999835], [-1.711550000000187, 51.134074499999855]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:e845b2f3-91d9-48e4-a097-76c37c3ef4;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00265643401
50.39809289731392, -4.936563078090576;"{""coordinates"": [[-4.934929000000182, 50.398247499999854], [-4.936594000000184, 50.39797649999986], [-4.938202000000189, 50.39816949999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ac3a142d-d5ac-4a59-bdd1-9355e02351;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00330645118
57.143367053167886, -2.1019665751234;"{""coordinates"": [[-2.100473000000193, 57.141580999999825], [-2.101920500000205, 57.143415499999826], [-2.102471500000206, 57.14411149999983], [-2.103662500000183, 57.144937999999826]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:d55a351d-8aa9-421d-82d6-b697c06a76;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;-9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.004674189679999
53.69311826390173, -1.854004997354377;"{""coordinates"": [[-1.8550940000002072, 53.693325499999844], [-1.853672500000187, 53.69305499999984], [-1.852916000000192, 53.69291099999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:15ce38dd-76da-4dcd-a271-066c3e200a;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.002217091389999
53.64189632403658, -3.002717632616511;"{""coordinates"": [[-3.008335000000187, 53.63772749999984], [-3.002229500000197, 53.64188699999983], [-2.9995310000001894, 53.643178499999834], [-2.998789000000187, 53.64353399999984], [-3.001266500000184, 53.64656149999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b9781f51-ecfa-4126-8407-3694c46449;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.01511413375
51.25637662942123, -0.150937326021983;"{""coordinates"": [[-0.15543700000020502, 51.24627099999984], [-0.153448000000196, 51.25263399999983], [-0.147810000000192, 51.261348999999846], [-0.146901000000213, 51.26472299999983], [-0.14667750000020902, 51.26555249999984], [-0.14643500000019602, 51.26645349999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:bfcfcf0f-a7dc-43a6-a86d-fde2568594;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.02233277899
53.909233215869776, -2.753602655412299;"{""coordinates"": [[-2.7477480000002, 53.89117499999983], [-2.755258500000195, 53.91488], [-2.75909950000019, 53.92519249999984], [-2.760306500000183, 53.92691849999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:1b34cbb8-131d-4123-8b03-818ab4889d;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.03797708605
51.52098999999985, -2.432725750000187;"{""coordinates"": [[-2.432362000000182, 51.521040999999855], [-2.433089500000193, 51.52093899999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:4a87962c-a648-4280-985e-682e46e4c1;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.0007346157199999999
53.41829887756924, -2.501624324879109;"{""coordinates"": [[-2.568813000000205, 53.40212649999984], [-2.5631230000001892, 53.40404099999983], [-2.53549750000019, 53.41005899999984], [-2.53402600000021, 53.41039499999985], [-2.530273500000192, 53.41125249999984], [-2.489611500000194, 53.420814499999835], [-2.458020000000204, 53.429035999999826], [-2.4504425000002072, 53.430766499999834], [-2.4344950000001973, 53.434818499999835]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c75f93c7-15a1-4e07-948c-cb92d7b203;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.13827719061
51.278497396659255, 0.511638370374342;"{""coordinates"": [[0.5136989999998041, 51.277545499999825], [0.512871999999788, 51.277626499999855], [0.5096904999998061, 51.27976349999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:73500cee-907e-4194-99ec-3c1ec8838c;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.004663542729999
56.38356621665882, -3.433460675396055;"{""coordinates"": [[-3.437698000000182, 56.39016649999984], [-3.433899000000195, 56.38392149999984], [-3.433065500000197, 56.38278199999984], [-3.429448500000205, 56.37783399999984], [-3.428948500000188, 56.37714949999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:2d60a56f-d8f5-4031-a3cb-6076396871;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.015698278729999002
54.254345643471744, -2.749176295343112;"{""coordinates"": [[-2.7496485000002053, 54.25592349999985], [-2.7494860000001893, 54.25493049999983], [-2.748527000000195, 54.25282149999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c2de5cd8-6067-49ce-b5dd-ca5d7b642f;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.0033230083000000002
52.214827660255104, -1.045380695461693;"{""coordinates"": [[-1.051109500000194, 52.21701699999983], [-1.042166500000206, 52.21359099999984], [-1.039639500000191, 52.21267149999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:5334c20a-de66-471f-9d9b-8d7bef2001;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;2;45;0.0122658713
51.77188051313346, -5.012100405558624;"{""coordinates"": [[-5.011765500000195, 51.77412149999983], [-5.012436500000206, 51.77113649999984], [-5.011762000000203, 51.76971449999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:38d196bc-f609-4971-9216-9da1fe2474;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00463334753
51.20412662780485, -0.298296415361947;"{""coordinates"": [[-0.3011300000002, 51.19219], [-0.29710000000019904, 51.19706899999982], [-0.2965820000002, 51.20335649999984], [-0.300577500000202, 51.21690349999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ffd5b8e4-14b9-42a0-9a98-71be16a73f;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.02676088044
51.21315149999986, -1.4879927500002021;"{""coordinates"": [[-1.4885470000002101, 51.212874999999855], [-1.487438500000195, 51.21342799999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:09ba23a8-57f7-4ca2-a944-b18f3e30dd;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00123878216
51.07053569140583, -3.199982459005;"{""coordinates"": [[-3.202058500000191, 51.07238099999983], [-3.199621500000205, 51.07102999999984], [-3.198829000000188, 51.06797549999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:4791e744-7919-40c4-ab8c-b32d1596a2;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;West Somerset Railway#Tourist-line;N_A;West Somerset Railway#Tourist-line;N_A;ENG;N_A;N_A;3;4;1;1;2;45;0.005942060109999
52.4172430049174, -1.920946752118331;"{""coordinates"": [[-1.919671000000193, 52.41779249999985], [-1.9210350000001881, 52.41720499999985], [-1.9222225000002022, 52.41669349999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:3be79813-5fc7-477d-8384-b93e7f5441;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.002778120449999
52.62170892539523, -3.727007289683503;"{""coordinates"": [[-3.7058935000002, 52.613569499999834], [-3.710907500000189, 52.617684499999854], [-3.716279000000185, 52.61904499999983], [-3.724410500000204, 52.62297299999983], [-3.730975000000199, 52.62458549999985], [-3.739982000000196, 52.62477849999985], [-3.744120000000208, 52.62448249999983], [-3.749555000000186, 52.622978999999845]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c89347ad-e50a-468e-9271-ad17d2547f;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.046614462100000004
52.33148021961723, -2.033450656135978;"{""coordinates"": [[-2.038010500000183, 52.32858199999984], [-2.036552500000198, 52.32950599999984], [-2.033853000000192, 52.33121699999984], [-2.031154500000184, 52.33295699999985], [-2.028884000000204, 52.33436749999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:d2f8a161-5a97-4ca7-b2d0-908c887207;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.010805992689999001
53.43242149999983, -1.163860750000197;"{""coordinates"": [[-1.163455500000197, 53.43327549999984], [-1.164266000000197, 53.43156749999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:558465e4-f1bd-429d-a716-616d4d637d;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.0018905486599990003
54.944610496167265, -2.989821412051784;"{""coordinates"": [[-2.9331765000002, 54.88932649999984], [-2.940277500000206, 54.89295499999983], [-2.942306000000201, 54.89484649999983], [-2.948727500000189, 54.90088749999984], [-2.95531250000019, 54.90587849999983], [-2.9655645000001982, 54.916371499999826], [-2.9961195000001912, 54.95379999999983], [-3.00228100000021, 54.96111349999984], [-3.024575500000196, 54.981265999999835], [-3.030805000000185, 54.98685499999985], [-3.042535500000184, 54.997374499999836], [-3.044072500000197, 54.99875899999983], [-3.046234000000197, 55.00070599999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:139db710-df8c-40c4-a1c1-575daa89ca;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.15953273941999901
52.60941696079088, -2.773039476079312;"{""coordinates"": [[-2.777735000000206, 52.585091999999825], [-2.776404500000182, 52.58937749999984], [-2.776144000000187, 52.59971749999982], [-2.773185000000183, 52.60773849999984], [-2.769213500000205, 52.61297599999983], [-2.7674590000002013, 52.61811399999985], [-2.76809400000019, 52.620627499999834], [-2.771553000000182, 52.62411099999983], [-2.77488200000019, 52.63261999999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:d7dcd4f7-be1f-4b61-897b-e5de1df7d7;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.052020874509999
51.53805594657525, 0.6761515270167201;"{""coordinates"": [[0.6702205, 51.537671499999846], [0.679876999999806, 51.53841049999983], [0.68202549999981, 51.53783149999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:f5dc5327-e5a2-490b-a845-46fcd9b07a;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.011909886259999001
51.06114078017343, -1.323004439499358;"{""coordinates"": [[-1.325106500000203, 51.05498649999984], [-1.324496500000208, 51.05670949999984], [-1.322560000000209, 51.06246599999982], [-1.321674500000199, 51.06506899999985], [-1.320916500000209, 51.0673]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:4dcaef2d-ddcd-4a8b-a3cf-9e3050b454;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.01300703376
55.95668684841439, -2.401272530993121;"{""coordinates"": [[-2.410064000000204, 55.96052649999984], [-2.400716500000186, 55.95654149999984], [-2.392559000000204, 55.952673999999824]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:59d365b4-5764-4b0f-a1fc-f659b840e3;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.01918936092
51.5503331505595, -0.201098257838143;"{""coordinates"": [[-0.212715500000201, 51.556093999999824], [-0.20560600000018803, 51.55064749999985], [-0.200332500000201, 51.549037999999854], [-0.18827400000020603, 51.547593499999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:8488e3a1-06db-4873-baa4-dd03b66eee;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.02661432434
51.07100217176454, -1.803774746042082;"{""coordinates"": [[-1.807285000000206, 51.07100299999985], [-1.801862000000199, 51.07090299999984], [-1.800332500000195, 51.07143099999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:5bfa8389-adb6-4b07-8955-1e82ff184c;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00704199307
50.95335035626619, -3.293118799105805;"{""coordinates"": [[-3.29860100000019, 50.95081649999983], [-3.296974000000205, 50.95156849999983], [-3.295295000000209, 50.95234449999983], [-3.2895585000001972, 50.95499599999985], [-3.28763650000019, 50.955883999999855]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:364bbf30-81e8-4fca-b3c2-4347fe77ab;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;-9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.01207889966
53.69915809345603, -1.783201144153082;"{""coordinates"": [[-1.784838500000205, 53.699662499999846], [-1.784232000000202, 53.69947599999983], [-1.78291150000021, 53.69906899999984], [-1.781564000000202, 53.69865299999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:a15e719f-b485-4ab0-af83-ef34c59bb9;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.003426578819999
53.31305446235615, -3.069380349414955;"{""coordinates"": [[-3.064034000000191, 53.29646249999985], [-3.068782500000196, 53.305928499999844], [-3.070882000000182, 53.31679149999985], [-3.071541000000195, 53.32019699999984], [-3.071151500000183, 53.33042599999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:09a23c09-af28-4f87-a04b-78007c03d5;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.03535936526
53.29252183206914, -2.244487756425902;"{""coordinates"": [[-2.23083600000021, 53.31203499999984], [-2.234345000000189, 53.30514449999984], [-2.2348870000001853, 53.30415799999983], [-2.239720000000204, 53.29537449999984], [-2.244035000000196, 53.28907349999983], [-2.248081500000183, 53.28544099999985], [-2.258083500000196, 53.28041449999983], [-2.263363000000197, 53.27866149999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:1f274505-8eaf-446b-8591-4078abe7f3;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.048715035329999004
54.967560879326435, -1.6145106666239801;"{""coordinates"": [[-1.61346500000019, 54.966414499999836], [-1.614109000000184, 54.967126999999834], [-1.615561000000184, 54.968702999999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c1fce7f5-f5e0-4ccf-bfe7-accd40f4f3;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;-9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00310332645
51.60511821818655, 0.2659099026624;"{""coordinates"": [[0.257929999999789, 51.60198599999984], [0.26074399999978903, 51.603109999999845], [0.265633499999808, 51.605011999999846], [0.26964949999978705, 51.60657549999984], [0.27389649999980703, 51.608233499999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:a3f32600-1ad3-4939-9950-674031bdf7;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.01714536596
56.013114338976926, -3.394796423133553;"{""coordinates"": [[-3.395696500000184, 56.01385799999983], [-3.394004000000194, 56.01245999999983], [-3.393899500000202, 56.012366999999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:3cca7e97-ebe9-4535-bc09-b54b390d10;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00233510317
50.85133949580334, -1.187345934983518;"{""coordinates"": [[-1.19104150000021, 50.852254499999844], [-1.190657000000186, 50.851725499999844], [-1.183407500000186, 50.85083699999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:e6084a94-ba1b-4a5c-b380-5352353eba;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.007957717849999001
55.88764187364792, -3.8989025663145283;"{""coordinates"": [[-3.912415000000209, 55.88490649999983], [-3.905292000000201, 55.888205999999826], [-3.9010860000001912, 55.888791499999826], [-3.884890000000183, 55.88709199999982]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:bcc8a734-a3f4-4bc1-95cf-cfd62aae42;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;0;2;45;0.028381564629999002
55.83628543715476, -4.215955371301864;"{""coordinates"": [[-4.214064500000205, 55.83069599999985], [-4.214460500000199, 55.831627999999824], [-4.214680000000186, 55.83214299999983], [-4.216955500000182, 55.836103999999835], [-4.215970000000198, 55.84217049999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c785470a-6d2f-40d1-ac77-f44ac698f4;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;2;45;0.012286579209999001
51.14962899999985, -1.279484000000195;"{""coordinates"": [[-1.280340500000193, 51.14833949999984], [-1.278627500000198, 51.15091849999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:5dcb6dfc-6ac6-4bdc-a86a-fcb3e814ed;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.003096063629999
50.97880822145899, -1.345500242639269;"{""coordinates"": [[-1.346417000000201, 50.97022699999985], [-1.345526000000206, 50.98192149999983], [-1.343501000000202, 50.98714399999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:7b8c7fde-f7ab-4a2f-bbb0-b2bba638b3;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.01732974422
50.982482808919755, 0.46940672877194406;"{""coordinates"": [[0.46946849999980605, 50.98357449999983], [0.46941399999980105, 50.982550499999824], [0.46933849999979305, 50.98139149999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:359191ac-7a0f-4ab5-947d-41194d6e3d;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00218690581
51.48320969609239, 0.023769774406311003;"{""coordinates"": [[0.020631499999809, 51.48178799999985], [0.020846999999804, 51.481885499999834], [0.026907999999793004, 51.48463149999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:99db4814-017a-467d-916d-7c9596087c;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00689056927
52.56776250518603, -2.007097705026215;"{""coordinates"": [[-2.0136660000002, 52.57099999999983], [-2.008230000000196, 52.56791849999985], [-2.004669500000205, 52.56664599999985], [-2.001443000000194, 52.56549149999984], [-2.000233000000208, 52.565221999999835]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:bc533830-4364-48b9-832d-5b154da406;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;2;45;0.01469619966
53.54177176483718, -1.444452065878882;"{""coordinates"": [[-1.445043500000196, 53.542834999999826], [-1.4444305000002091, 53.54183399999985], [-1.443945000000184, 53.54066549999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:1444c564-404a-478d-91f5-7a43cd31ff;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00243913127
53.37424189224923, -1.2310674835472;"{""coordinates"": [[-1.225565000000188, 53.35303949999985], [-1.230058500000212, 53.35839099999984], [-1.233848000000193, 53.36968699999983], [-1.235048000000205, 53.373434499999824], [-1.2334145000002081, 53.38007149999984], [-1.230094000000207, 53.389762999999846], [-1.224165500000197, 53.39445249999982]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:52f2c1f3-0b79-4874-8aa5-9025e59c04;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.0474761079
53.22259739913154, -0.49505686522155506;"{""coordinates"": [[-0.49054200000020404, 53.22222049999984], [-0.49524250000018805, 53.222653999999835], [-0.495602500000189, 53.22267399999984], [-0.49957800000018404, 53.22288849999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ce991e2f-9660-45b9-abe3-b3ea762a68;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00906228492
55.59186672875631, -3.6058452121054403;"{""coordinates"": [[-3.606522000000183, 55.590659499999845], [-3.606011500000193, 55.59156999999985], [-3.60516850000019, 55.59307399999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:8db3254a-b35b-4826-8f83-a095402411;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.0027679907
53.68456995241002, -1.643215018512075;"{""coordinates"": [[-1.642379500000203, 53.68525599999983], [-1.643227500000193, 53.68455399999984], [-1.643543000000193, 53.68429149999982], [-1.644064000000185, 53.68390099999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:0e57ee9e-5045-4907-a003-49ca776861;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00216238931
55.239108037861676, -3.394187664329089;"{""coordinates"": [[-3.394341500000195, 55.24046299999983], [-3.394116000000196, 55.23837499999984], [-3.393984500000187, 55.237760999999836]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:9723b95e-4820-47e0-804e-8e704b186e;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00272806524
